star_id,orbital_period,planet_radius,star_radius,star_temp,star_logg,label
6277410,6.32589574,1.14,0.818,5749.0,4.568,1
9843517,11.9378354,1.15,0.738,5469.0,4.611,1
8812045,32.715906,3.68,3.192,5527.0,3.627,1
7288444,15.3317719,1.91,1.285,5726.0,4.228,1
3101923,82.331756,2.08,1.242,5997.0,4.304,1
10881457,84.704139,4.17,1.634,6085.0,4.115,1
5513861,0.755105584,76.26,1.19,6592.0,4.369,0
9948002,101.26336282,44.0,1.062,6309.0,4.413,0
5264304,120.58167178,41.71,0.673,5294.0,4.651,0
10960995,1.558544209,35.12,0.708,4868.0,4.582,0
9592575,2.63757408,76.02,0.953,5639.0,4.509,0
7898576,8.64636188,54.24,1.134,6444.0,4.382,0
5806800,125.288206,1.5,0.973,5881.0,4.48,0
11671429,112.46358893,129.04,2.463,7426.0,3.903,0
5621333,27.0965146,2.13,1.352,5775.0,4.193,1
5621333,11.5474983,1.48,1.352,5775.0,4.193,1
5392897,42.39930429,44.7,0.962,6153.0,4.487,0
3236705,83.2664103,2.89,1.18,5538.0,4.266,1
5282049,5.91039905,,,,,0
11810124,11.6044881,1.88,1.166,5533.0,4.275,1
6023859,27.009807384,22.32,0.534,3900.0,4.727,0
3433668,15.0219784,1.77,1.382,5831.0,4.162,1
2849140,11.8237228,1.25,0.803,5559.0,4.578,1
7503885,91.078624,3.26,1.008,5915.0,4.437,1
3629330,85.272459,3.85,1.057,5922.0,4.349,1
5471289,12.42592675,2.66,0.971,5952.0,4.489,0
8121328,19.0689513,1.63,0.889,5418.0,4.436,1
9783760,89.7398137,38.01,0.747,5777.0,4.608,0
9528430,90.08255562,49.2,2.343,6523.0,3.835,0
5529552,0.759768478,0.64,0.815,5481.0,4.574,0
8882847,42.2011587,37.39,1.449,6200.0,4.135,0
9773869,15.65129028,78.3,1.103,6137.0,4.418,0
6707942,9.014220178,15.49,0.73,4842.0,4.573,0
5023948,1.824653341,55.44,0.941,6413.0,4.372,0
5113053,3.185090259,92.5,1.279,6516.0,4.249,0
5817957,372.76888,3.66,0.894,5800.0,4.514,0
11853878,5.70940795,1.51,0.572,4402.0,4.682,1
4743508,2.086076372,1543.74,1.119,6124.0,4.265,0
11810124,3.63898953,1.68,1.166,5533.0,4.275,1
11303322,38.1303324,1.54,1.106,6370.0,4.41,1
11241912,14.42735088,1.53,1.04,5929.0,4.403,1
6043538,6.2253374,1.92,1.726,6263.0,4.024,1
8824737,12.90235874,1.49,0.788,5530.0,4.586,1
9349757,36.4337867,2.2,1.099,5566.0,4.329,1
11519134,58.5850357,149.98,1.994,6379.0,3.925,0
7289338,12.5014905,2.24,1.492,5821.0,4.127,1
5004909,40.6511021,1.7,1.369,6297.0,4.26,1
6278670,89.945828,3.46,1.924,5115.0,3.819,1
5898983,40.1454757,13.01,7.162,7852.0,3.159,1
7703955,265.47847,4.2,1.005,5792.0,4.375,1
8552719,1.546222068,0.77,1.073,5611.0,4.388,0
12164634,89.3313828,8.02,1.467,6860.0,4.233,0
5193077,22.2941485,1.5,1.392,5915.0,4.223,0
5617259,1.048130894,4.52,3.214,7673.0,3.679,1
8880123,46.7162336,2.03,1.092,5856.0,4.386,1
9474756,17.6062701,1.72,1.159,5808.0,4.326,1
10068919,43.56225858,80.02,1.216,6411.0,4.307,0
7353970,198.443477,41.72,0.868,5420.0,4.502,0
12316447,17.907664726,282.86,1.041,6173.0,4.447,0
5823557,2.4044122,0.85,1.249,6398.0,4.276,0
10491554,22.77196484,104.17,1.557,6049.0,4.067,0
9785454,184.52015392,23.38,0.776,5341.0,4.514,0
8636333,82.175197,2.24,0.954,6247.0,4.489,1
7136958,29.015852933,1183.06,0.941,5783.0,4.415,0
1995732,77.36241476,41.66,0.79,5359.0,4.57,0
6069674,495.71095,4.41,1.953,6054.0,3.911,0
8081239,10.35857039,1.68,1.02,5893.0,4.423,1
5308663,20.0679247,2.25,0.904,5997.0,4.522,1
3745559,30.2541186,2.8,1.161,6277.0,4.402,1
8356054,17.081202417,39.24,0.708,5431.0,4.623,0
9117416,20.034708,2.24,2.0,6120.0,3.934,1
6356400,541.92452,3.15,0.614,4378.0,4.64,1
9117416,3.15722086,1.41,2.0,6120.0,3.934,1
5900235,58.7701045,1.57,1.013,6158.0,4.397,1
9474756,6.685438,1.25,1.159,5808.0,4.326,1
7517261,23.2385587,2.18,1.685,6602.0,4.108,1
7517261,8.5433774,1.58,1.685,6602.0,4.108,1
5653795,118.314913,7.23,4.763,6190.0,3.34,0
8424002,20.35971899,0.8,0.344,3419.0,4.904,1
8635938,43.798566,48.52,2.227,5611.0,3.842,0
10464666,131.73630485,54.38,1.669,5102.0,3.962,0
5024292,4.301031137,93.01,1.548,6386.0,4.208,0
4659255,198.01379181,38.49,0.708,5359.0,4.566,0
8263746,10.9938268,52.69,0.743,4856.0,4.554,0
5877292,11.7201693,1.34,1.067,6193.0,4.434,1
10657406,1.682934607,1.06,0.834,5201.0,4.573,1
3428468,114.90862419,42.78,0.737,4412.0,4.565,0
7091432,11.55532445,1.7,0.803,5149.0,4.506,1
9845909,11.5706005,1.33,0.9,5718.0,4.479,1
9221528,16.2953228,1.6,1.013,6187.0,4.432,1
6106046,8.5073512,1.38,0.955,5914.0,4.483,1
6368230,26.0841212,1.35,0.835,6083.0,4.563,1
7115291,52.802767576,75.82,0.901,5835.0,4.492,0
9907505,39.206808648,50.2,0.861,5945.0,4.545,0
9027909,64.6589166,2.12,1.395,5821.0,4.172,1
9230021,15.8283833,1.8,1.145,5596.0,4.298,1
6369845,27.6760342,5.15,3.224,5123.0,3.442,0
9230021,8.74192361,1.94,1.145,5596.0,4.298,1
9230021,26.936878,1.57,0.998,5878.0,4.442,0
3662838,53.34418038,,,,,0
5471688,12.4281308,0.85,0.729,5940.0,4.621,0
8552719,9.10969334,1.32,1.073,5611.0,4.388,1
5471688,0.96283264,0.74,0.733,5955.0,4.617,0
6058816,73.7502765,3.78,2.481,6056.0,3.797,1
6058816,4.7482669,1.57,2.481,6056.0,3.797,1
5130740,210.30644361,101.13,2.017,7591.0,4.05,0
9892471,8.268081087,50.31,0.922,5749.0,4.502,0
2019076,3.564614021,46.0,0.892,5891.0,4.45,0
5879448,533.47707,2.6,1.759,6077.0,3.931,0
7376490,5.877122413,45.95,1.043,5778.0,4.325,0
11968513,1.036592635,463.05,8.747,4884.0,2.737,0
4263529,10.10404351,4.05,0.831,5530.0,4.541,1
7866921,91.4999978,21.86,0.774,5263.0,4.572,0
6619815,65.9407869,2.33,0.96,5982.0,4.493,1
6113752,406.45737,1.96,1.141,6217.0,4.364,0
3098197,30.47639859,43.01,0.787,5913.0,4.585,0
11651712,14.53260546,1.69,0.932,6003.0,4.507,1
9896558,153.348739,2.14,1.08,6127.0,4.356,1
7697103,13.9248005,0.9,0.648,5271.0,4.669,1
9267996,19.6001405,2.08,0.932,6003.0,4.507,1
7045605,361.526458,5.7,1.923,7196.0,4.064,0
8738775,48.0506878,2.36,1.453,5332.0,4.083,1
7093401,34.08429351,36.05,0.922,5252.0,4.428,1
7877818,9.44942628,75.22,2.664,5092.0,3.689,0
5636642,0.933489066,48.01,1.084,5758.0,4.307,0
6515722,1.908525084,3.74,2.471,9174.0,4.013,0
6679504,0.798467681,0.82,0.733,5575.0,4.557,0
5560831,0.867721348,67.0,1.276,5510.0,4.186,0
5305404,161.252567,5.04,0.811,5985.0,4.574,0
3728432,3.90863457,1.86,0.653,4518.0,4.613,1
6696580,77.086191,29.77,1.049,6228.0,4.441,1
5473535,1.673662758,23.42,1.053,6444.0,4.433,0
12106934,5.93717724,594.32,1.0,5780.0,4.438,0
6222898,3.89043062,1.24,0.896,5646.0,4.449,0
3955866,16.8282542,2.66,0.972,5575.0,4.496,0
11200767,2.489549075,59.57,1.406,6184.0,4.138,0
9892816,1.644221032,1.18,1.369,6297.0,4.26,1
8589731,4.469731089,84.63,2.318,5758.0,3.808,0
4356766,1.731803197,22.87,1.029,5761.0,4.426,0
2167890,2.64830047,126.54,9.278,4839.0,2.761,0
5384079,17.2653659,1.16,1.402,6388.0,4.244,1
4935914,3.486318703,54.53,1.0,5780.0,4.438,0
11303811,1.705780649,25.95,0.591,4970.0,4.665,0
2437783,7.45306683,1044.28,1.0,5780.0,4.438,0
12062660,2.929299629,51.67,1.0,5780.0,4.438,0
9777087,5.50811352,34.03,0.624,5188.0,4.687,0
5956776,0.569115097,156.15,1.705,7174.0,4.13,0
8883727,2.529073751,25.8,0.766,5465.0,4.598,0
4820550,202.1168173,5.8,0.917,5536.0,4.498,1
6516874,0.916326699,50.7,0.972,6046.0,4.486,0
11709124,33.0405509,2.36,0.971,5688.0,4.415,1
9161118,1.306723495,27.42,0.657,4651.0,4.612,0
3556229,0.7967202,56.89,1.0,5780.0,4.438,0
11911580,359.102042,28.76,1.108,6355.0,4.41,0
9480535,160.130899,6.67,1.759,6092.0,4.056,1
10583225,2.69634575,1.46,1.051,5418.0,4.335,0
5215251,2.553924603,32.67,0.986,5993.0,4.489,0
10383696,8.487871809,46.24,0.855,5553.0,4.558,0
9777090,5.50817321,39.18,0.644,5051.0,4.663,0
11455484,6.142812722,31.9,1.0,5780.0,4.438,0
2446623,175.06586091,40.63,0.819,6021.0,4.57,0
9596089,20.8392148,51.9,0.812,5378.0,4.488,0
5738506,9.50158045,73.07,1.0,5780.0,4.438,0
9777087,19.226055,3.52,0.621,5193.0,4.689,0
4247807,2.050435466,34.84,0.825,5440.0,4.496,0
11547869,10.72725536,12.85,0.268,3324.0,5.006,1
7700590,1.507101452,39.32,0.876,5884.0,4.453,0
9053086,1.274841686,63.68,1.281,6211.0,4.247,0
3128552,4.02582434,1.79,1.116,5509.0,4.308,1
5467113,2.845746618,135.99,1.776,5641.0,3.948,0
8240123,2.30120705,28.64,0.85,5641.0,4.554,0
5114623,337.377514,37.23,0.998,6029.0,4.452,0
5114623,389.28075044,,,,,0
10031907,8.58965725,27.86,0.892,5697.0,4.539,0
6525946,2.508116,12.28,8.769,5096.0,2.435,1
5480736,8.56751264,23.05,1.054,6212.0,4.42,0
8487748,1.061934313,15.14,0.566,4304.0,4.675,0
9892856,2.406574511,26.22,1.107,6167.0,4.428,0
7137213,28.64338839,5.82,1.767,6507.0,4.002,0
6795089,96.231257,29.26,9.529,4895.0,2.674,0
3340313,30.5528701,63.57,1.165,6441.0,4.367,0
9892816,26.2347447,2.76,1.369,6297.0,4.26,1
4150804,160.88451966,9.09,1.044,5650.0,4.313,1
5021174,4.04506346,67.94,1.0,5780.0,4.438,0
9025971,141.2415405,11.49,1.017,5705.0,4.397,1
2581316,217.83184293,11.17,1.167,6259.0,4.385,1
9973109,16.0988294,1.14,0.911,5657.0,4.401,1
6314185,1.433262145,5.67,1.068,5977.0,4.318,0
8620561,0.782046543,43.07,0.591,4768.0,4.661,0
8937019,5.663604992,54.55,1.0,5780.0,4.438,0
9896435,18.076610347,39.16,0.764,4848.0,4.55,0
10352938,6.47173281,13.68,1.685,6318.0,4.079,0
10676927,1.031100362,27.35,0.752,5666.0,4.601,0
5649836,0.597933142,63.46,1.0,5780.0,4.438,0
7620660,5.36652724,7.97,0.849,5858.0,4.553,0
3836399,1.540392098,17.63,0.724,4911.0,4.564,0
2581554,47.1484324,2.58,0.734,4975.0,4.579,1
3128552,2.50475282,1.48,1.116,5509.0,4.308,1
10363115,59.3627946,2.23,1.471,5786.0,4.106,1
5966810,247.891041,4.74,1.536,6121.0,4.163,1
10491062,2.199076661,21.72,0.791,5310.0,4.565,0
9761615,1.79110997,1.29,0.999,6040.0,4.469,1
4058881,7.77241144,1.69,0.993,6014.0,4.486,0
6863158,1.99469354,0.46,0.51,3799.0,4.738,1
2581316,10.51421162,1.25,1.167,6259.0,4.385,1
8621353,11.344347453,62.52,1.0,5780.0,4.438,0
10795103,214.3120439,9.17,1.357,6471.0,4.287,1
9394601,0.876826336,37.24,0.962,6344.0,4.481,0
8494410,208.86909724,29.95,0.987,5914.0,4.421,0
8494410,7.2593226,1.57,0.987,5914.0,4.421,1
6863161,1.98663794,134.5,2.619,9191.0,3.973,0
7840035,13.54208867,26.65,0.927,5496.0,4.405,0
8543279,7.549303633,34.45,0.815,5402.0,4.581,0
8047283,0.77544539,35.53,0.865,5861.0,4.546,0
8308347,164.950399,11.23,0.664,5001.0,4.603,1
7090867,308.255238,18.98,7.797,4852.0,2.896,0
7612691,3.46724809,2.52,0.543,4969.0,4.713,0
9761573,7.4413445,43.5,1.183,6540.0,4.321,0
8042789,4.618309224,25.43,0.815,5452.0,4.572,0
10095484,0.677761275,22.15,0.853,5699.0,4.553,0
5467102,2.845739012,44.7,0.96,5982.0,4.493,0
6780367,175.358905,2.9,2.02,5109.0,3.757,0
10281221,0.582895412,5.87,1.009,6263.0,4.46,1
6525946,0.496069986,10.0,8.769,5096.0,2.435,1
5471496,12.42618005,3.48,0.684,4624.0,4.619,0
4544620,2.189090653,23.25,0.777,5401.0,4.593,0
5784777,5.33905606,1.9,0.704,5057.0,4.573,1
6863187,1.99492332,0.94,0.971,5957.0,4.498,0
6949061,23.2218115,2.42,1.374,5808.0,4.185,1
9719636,3.351573993,24.15,1.033,5984.0,4.408,0
2452440,8.097050622,24.01,0.894,5753.0,4.423,0
5020034,2.119107262,77.23,1.423,6381.0,4.155,0
7017372,5.24088367,12.74,1.305,6452.0,4.241,1
6974867,0.887691177,1.53,2.491,5500.0,3.775,0
7102316,142.545,2.52,0.846,5642.0,4.542,1
11518142,240.7990472,10.31,1.385,5758.0,4.168,1
3114667,0.888584158,43.7,0.616,4324.0,4.639,0
12109845,0.865959015,144.5,0.469,4561.0,4.788,0
3954227,0.594276199,266.99,0.667,4756.0,4.603,0
8651551,1.527491117,27.85,0.595,4273.0,4.652,0
7115550,0.566814046,0.56,0.827,5724.0,4.53,0
9532637,0.61496383,44.79,0.663,4509.0,4.612,0
5305451,161.253747,4.98,0.803,5570.0,4.573,0
7174349,2.974163938,34.74,1.0,5780.0,4.438,0
11824218,15.84131693,670.04,19.695,4993.0,2.399,0
3128552,6.13074243,1.26,0.833,5741.0,4.556,1
10788461,9.2075634,5.5,1.303,5678.0,4.215,1
10788461,2.5903958,2.55,1.303,5678.0,4.215,1
10788461,5.3235335,2.69,1.303,5678.0,4.215,1
11667548,0.831741499,41.62,1.14,6343.0,4.408,0
8868649,4.44737112,2.06,0.981,5472.0,4.382,0
9715939,12.893018017,62.52,1.408,6387.0,4.178,0
6887030,5.44085762,0.97,0.762,5519.0,4.59,1
4751083,4.532416322,62.25,1.281,6306.0,4.283,0
4751083,2.26631937,,,,,0
5903301,1.160153553,60.47,1.382,6200.0,4.161,0
7695087,4.032760214,378.61,9.433,4969.0,2.899,0
6200709,3.723552982,18.83,0.89,6063.0,4.51,0
8323764,6.714247798,14.78,0.8,5159.0,4.508,1
7013923,2.21396079,0.87,0.823,4922.0,4.505,0
5360082,11.35501209,8.0,0.567,4594.0,4.679,0
6543683,1.195515251,49.33,1.155,6040.0,4.271,0
5008245,2.60720833,7.31,1.236,6366.0,4.352,1
10555365,5.80184753,14.0,0.921,5687.0,4.426,0
5481426,2.38404983,66.14,1.0,5780.0,4.438,0
7983756,5.24078259,24.73,0.917,6192.0,4.503,0
7289165,5.26641416,2.62,1.602,6338.0,4.087,0
12784167,1.847892736,1.51,0.842,5763.0,4.557,1
8949316,0.604358764,23.28,0.427,3569.0,4.82,0
8912730,11.3775281,82.26,1.66,6943.0,4.162,0
9784230,0.7981968,62.38,1.0,5780.0,4.438,0
11466960,0.695954898,2.58,1.425,6737.0,4.243,0
3124420,0.948951607,115.31,1.0,5780.0,4.438,0
4649440,19.37070781,108.54,4.335,5321.0,3.416,0
2437488,14.46993942,85.84,9.043,4735.0,2.715,0
10083623,1.278555003,5.19,0.827,5636.0,4.557,0
11253711,1.226223959,1.0,1.34,5855.0,4.148,1
8043052,2.244600029,27.47,0.802,5256.0,4.502,0
5435816,181.8521773,46.38,1.012,6063.0,4.476,0
8559589,223.1127475,46.33,1.056,6211.0,4.389,0
4372765,15.64064161,77.18,1.374,6517.0,4.279,0
9489524,6.8873113,0.72,0.772,5208.0,4.563,1
10268903,1.103978,,,,,0
7017437,43.8496474,21.42,10.363,4893.0,2.644,0
7220320,0.752158047,106.66,2.221,5770.0,3.844,0
9291378,3.796488133,40.83,1.018,6137.0,4.46,0
4075067,17.7476059,146.63,4.832,8992.0,3.535,1
4949524,1.233076007,31.39,0.817,5602.0,4.571,0
2697935,21.5135234,534.47,3.318,5088.0,3.508,0
6531143,19.4444573,1.53,1.081,6278.0,4.425,0
3550434,1.1910489,22.76,0.693,5089.0,4.58,0
2558370,0.546248198,54.23,1.0,5780.0,4.438,0
12301181,2.18565886,0.44,0.746,4997.0,4.598,1
5397166,1.811966339,95.19,3.348,5904.0,3.602,0
7024530,66.1539783,9.69,0.999,6077.0,4.471,0
5015459,158.3226379,25.41,0.572,4340.0,4.67,0
11709124,3.93276627,1.5,0.971,5688.0,4.415,1
8505920,198.680859,2.79,1.013,5330.0,4.366,1
1433980,1.592634161,100.2,1.768,6574.0,4.061,0
2438490,3.31577795,27.77,0.849,5528.0,4.516,0
3838496,2.990252395,89.85,1.0,5780.0,4.438,0
6470521,2.08043378,510.48,1.119,6377.0,4.399,0
2449090,4.944046127,54.29,1.0,5780.0,4.438,0
5652260,4.464565251,43.21,0.853,5743.0,4.553,0
2569494,1.523298835,38.95,0.866,5311.0,4.469,0
12405950,3.539631353,39.34,2.629,7021.0,3.759,0
5206233,6.195861785,215.89,0.813,5608.0,4.573,0
7031066,0.566805514,0.82,0.917,5115.0,4.439,0
6775985,27.961084,21.5,1.361,6770.0,4.249,0
11357192,186.5168116,37.5,2.99,5018.0,3.639,0
9533489,197.1455327,72.16,1.935,7214.0,4.093,0
11825057,0.532087933,74.83,1.0,5780.0,4.438,0
12306699,3.204222652,23.55,0.741,5139.0,4.609,0
9692336,0.687898282,55.58,1.0,5780.0,4.438,0
9641008,2.178154774,19.46,0.712,5515.0,4.624,0
8588377,0.99466172,31.84,1.021,5750.0,4.332,0
3644601,359.00688,28.57,0.834,5715.0,4.537,0
4242692,1.138548215,1.45,1.713,6520.0,4.01,1
8781480,121.0598037,1680.99,60.688,3942.0,1.101,0
6783732,0.721335207,0.54,0.948,6328.0,4.489,0
11607176,3.28274272,1.85,0.82,5741.0,4.533,0
10661718,1.231361934,2.93,1.016,6095.0,4.378,0
6105462,89.7224125,2.21,1.262,6429.0,4.241,1
8257205,7.12766417,1.21,0.821,5159.0,4.548,1
6470516,2.080431782,345.7,2.115,8344.0,4.04,0
6891124,3.52364689,0.94,1.085,6269.0,4.412,1
7770471,1.157804607,118.11,1.425,6510.0,4.219,0
5130380,19.979098,22.98,1.126,5907.0,4.296,0
6314173,1.433262401,136.47,1.959,7311.0,4.013,0
5688997,23.8706941,49.6,1.166,6022.0,4.308,0
9489524,4.78850084,0.63,0.772,5208.0,4.563,1
7031340,0.566769068,1.06,1.533,5496.0,3.998,0
4073730,6.2820426,23.76,3.798,6635.0,3.511,0
2854948,0.97430309,37.62,0.786,5688.0,4.583,0
7813039,141.73403059,10.3,0.918,5606.0,4.478,1
3644601,119.686505,23.0,0.834,5715.0,4.537,0
8459354,53.556625,26.31,3.618,7643.0,3.639,0
6531617,433.220461,2.07,0.777,5232.0,4.519,1
4164922,1.210693626,0.99,0.756,5014.0,4.559,1
12061969,1.090011003,1.04,0.77,5081.0,4.596,1
4164922,18.2572722,0.94,0.756,5014.0,4.559,1
10328393,34.2115022,1.15,0.721,4955.0,4.61,1
10259029,7.061149921,43.71,0.798,5585.0,4.564,0
8299947,2.682767439,70.67,1.0,5780.0,4.438,0
3335813,3.711012492,46.24,1.117,6141.0,4.365,0
11858741,1.780982447,60.45,1.0,5780.0,4.438,0
6363494,1.815632406,108.78,2.408,9954.0,4.07,0
2576107,205.5833309,42.69,0.915,6328.0,4.516,0
9532421,4.309067482,101.41,0.789,4897.0,4.526,0
6936966,36.4721523,0.7,0.895,5853.0,4.529,0
5653849,111.0396205,8.6,0.777,5470.0,4.509,0
2437060,3.187087241,928.96,23.673,4599.0,2.137,0
8127648,1.023470248,100.39,1.0,5780.0,4.438,0
11564013,0.875267982,39.19,0.898,5821.0,4.402,0
9405541,5.55260695,2674.69,116.965,3306.0,0.273,0
8906045,2.347479696,60.5,1.138,5891.0,4.305,0
7031638,1.13353095,0.49,1.121,6318.0,4.36,0
7296094,0.890745373,36.92,1.0,5780.0,4.438,0
5437945,440.7843755,7.23,1.393,6340.0,4.163,1
12009347,2.723858181,7.13,0.733,4416.0,4.57,0
4037163,0.635441862,56.3,1.0,5780.0,4.438,0
5535890,3.255189932,1.39,1.256,5807.0,4.23,0
5215980,2.531140101,32.12,0.75,5325.0,4.607,0
9353742,0.938750221,1.46,0.886,5497.0,4.527,1
9178185,2.992704682,7.86,3.915,5908.0,3.497,0
6290382,6.12810722,39.52,1.667,7245.0,4.158,0
3327992,2.115511511,36.16,0.661,4188.0,4.615,0
5649206,2.446736567,71.52,1.0,5780.0,4.438,0
5193384,21.3779536,173.18,3.484,4905.0,3.3,0
5181804,4.350460215,533.08,1.416,6585.0,4.208,0
10491544,22.77194512,251.93,4.61,5073.0,3.02,0
9101496,67.844689,2.65,1.812,5878.0,4.005,1
11450414,27.3214242,3.61,1.451,5592.0,4.115,1
4937143,9.84883968,63.42,1.31,6938.0,4.281,0
8719324,10.23335969,,,,,0
11241814,227.6625222,44.24,1.007,6124.0,4.414,0
5036537,1.06100873,9.14,0.947,5080.0,4.417,0
9837083,0.623393802,28.21,0.639,4330.0,4.628,0
12557548,0.65355361,22.95,0.66,4550.0,4.622,1
3657758,2.3702932,1.29,0.868,5668.0,4.545,1
7031726,0.566793534,122.64,138.056,3420.0,0.269,0
3338660,1.873380717,89.79,1.171,5992.0,4.283,0
3338674,1.87337894,51.11,5.721,4740.0,2.9,0
5546277,7.50023955,21.06,0.919,5849.0,4.517,0
8258160,23.6270348,21.71,0.857,5305.0,4.477,0
9752982,0.716709897,66.73,2.742,5173.0,3.471,0
4666008,2.248063246,30.38,1.112,6325.0,4.409,0
8430105,63.3278636,54.17,5.198,4919.0,2.979,0
9517393,219.3215562,6.11,1.012,6063.0,4.476,1
8052474,245.4382021,19.17,0.99,5637.0,4.383,0
3534118,178.4129899,33.24,1.148,6078.0,4.346,0
3534118,178.44973004,,,,,0
2441161,2.192004364,37.56,0.687,5306.0,4.642,0
3231120,3.900109346,40.37,0.969,5791.0,4.424,0
12216706,1.471060209,165.15,2.911,8749.0,3.806,0
12216706,0.73553763,,,,,0
10735331,213.3990406,35.2,1.83,6960.0,4.069,0
7763269,6.40802979,51.44,1.194,6261.0,4.293,0
8365739,2.38920105,,,,,1
5471606,0.962835804,458.02,32.244,3982.0,1.464,0
11200405,4.639602084,19.96,1.194,6078.0,4.223,0
5475736,2.991885335,3.94,0.839,5750.0,4.464,0
9049673,1.327471395,7.08,0.777,5232.0,4.519,0
7031898,0.566792595,0.5,1.121,6277.0,4.322,0
9593759,1.247156944,26042.9,9.67,4770.0,2.605,0
8827930,288.3128666,13.21,1.22,5672.0,4.252,1
5020044,2.119100054,34.34,1.078,6292.0,4.426,0
11560037,1.466535757,4.28,1.02,5888.0,4.387,0
11911561,8.870415578,39.46,1.514,6022.0,4.027,0
6547322,1.49131759,1.26,2.429,6014.0,3.782,0
3440118,19.57783279,1.96,0.884,5620.0,4.533,1
9159265,3.04476607,15.7,0.818,5627.0,4.568,0
4472818,70.9672087,2.84,0.986,5818.0,4.464,1
5816806,4.45543346,51.69,1.0,5780.0,4.438,0
6531496,14.323889947,45.93,0.895,5853.0,4.529,0
9661869,20.427232317,601.32,1.121,6167.0,4.354,0
6790592,106.18732,231.85,152.969,3287.0,0.114,1
9411166,105.6552651,4.22,1.136,5741.0,4.331,1
3097352,4.029803201,47.58,1.078,6024.0,4.385,0
6066379,1.303858554,73.29,1.343,6282.0,4.207,0
6508221,9.74765878,0.78,0.738,5176.0,4.612,1
12154526,3.18899015,0.98,1.176,5700.0,4.327,1
6952971,309.89103,2.15,1.155,6450.0,4.386,1
3459199,1.570518376,450.76,11.82,5314.0,2.782,0
6973796,115.9943364,13.66,0.735,4530.0,4.566,0
12023089,0.623441636,29.19,0.654,5319.0,4.612,0
6286155,14.5417471,163.25,5.922,5032.0,3.042,0
7831363,2.81753381,52.91,1.098,6313.0,4.325,0
8804845,0.762132307,0.75,0.934,5594.0,4.489,1
4663185,56.6993107,539.16,13.547,4727.0,2.497,0
5305471,161.252247,4.49,0.811,5555.0,4.502,0
5560830,0.867719291,37.79,1.056,6220.0,4.398,0
4147444,1.803697292,1.0,1.166,6438.0,4.33,1
8211824,0.84112187,39.34,0.707,5048.0,4.571,0
5980800,0.828326025,49.67,0.978,5400.0,4.382,0
9592850,1.219324537,60.62,0.897,5455.0,4.458,0
6227560,2.401751509,268.75,0.557,4577.0,4.688,0
5866104,36.97709537,59.66,1.0,5780.0,4.438,0
8256044,16.371883638,70.73,1.415,5642.0,4.114,0
8780968,2.617284592,162.67,2.649,5510.0,3.641,0
6960446,10.14873521,71.11,1.296,6366.0,4.239,0
8264097,2.897436854,64.69,1.0,5780.0,4.438,0
7515679,5.546083089,22.27,4.037,7358.0,3.538,1
9674592,6.87366398,12.01,0.805,5662.0,4.575,0
9674592,6.87366412,,,,,0
10879213,0.668483494,138.76,1.0,5780.0,4.438,0
5650314,1.070272827,28.73,0.653,4628.0,4.651,0
6962901,0.977170246,5.08,3.938,5596.0,3.48,0
8302302,1.135930136,52.05,0.954,6247.0,4.489,0
10581918,1.801863222,145.36,2.324,7479.0,3.919,0
3851949,54.77145968,34.32,3.866,5145.0,3.466,0
9097892,1.674690886,29.78,1.157,6397.0,4.331,0
5769943,1.013774136,18.59,0.389,3644.0,4.871,1
4638237,290.1401717,11.58,1.263,5631.0,4.212,1
9351316,161.515617,2.88,0.641,4243.0,4.637,1
4579313,2.112405306,19.01,0.756,5562.0,4.601,0
11614528,1.870990236,26.1,1.086,6384.0,4.419,0
8848288,5.56648691,43.67,12.701,4694.0,2.564,0
6590307,1.33253834,0.64,0.818,5520.0,4.572,0
5308419,1.241483276,27.25,1.053,6140.0,4.394,0
6312521,3.01551943,155.81,2.761,5299.0,3.672,0
4579321,2.112395777,115.26,1.0,5780.0,4.438,0
5202905,14.8444836,2.49,1.846,6642.0,4.057,1
1575690,2.252417903,27.09,0.544,3979.0,4.699,0
4386047,2.900613144,38.63,0.931,5977.0,4.472,0
5103998,174.7697122,38.79,0.804,5704.0,4.575,0
9655858,31.43284649,57.21,1.0,5780.0,4.438,0
12154526,1.72110057,0.7,1.176,5700.0,4.327,1
10275880,9.72675447,995.22,2.433,6327.0,3.84,0
2166200,8.096939227,68.48,1.418,6572.0,4.208,0
3547315,0.64234865,25.76,0.791,5441.0,4.553,0
6933781,130.4194187,57.51,1.685,5770.0,3.946,0
6148271,1.78526527,41.19,1.228,6505.0,4.342,0
5386904,4.8591441,6.9,1.207,6586.0,4.361,0
2997178,5.95077813,32.26,9.828,5122.0,2.886,0
8956206,99.673478,576.14,0.492,4932.0,4.777,0
6507433,4.7425521,7.27,1.053,6161.0,4.454,1
8260198,0.955297055,18.16,0.734,5319.0,4.548,0
10733174,280.476576,3.16,0.892,5869.0,4.528,0
8564976,152.8255989,34.85,7.506,4991.0,2.933,0
8765560,47.1096306,78.98,2.78,5258.0,3.597,1
11760860,2.41660149,0.92,1.026,5705.0,4.444,1
7910148,4.252082243,33.14,0.794,5802.0,4.492,0
12459731,14.180228311,62.41,1.142,6289.0,4.33,0
12735740,282.5253558,8.98,0.913,5725.0,4.506,1
4678875,1.87887673,148.25,1.235,6569.0,4.281,0
7812175,17.79391159,33.3,1.0,5780.0,4.438,0
