star_id,orbital_period,transit_duration,transit_depth,planet_radius,star_radius,star_temp,star_logg,label
267561446,1.283251,2.012261,1961.318203,2.558112,0.560391,3855.0,4.68499,0
274662200,1.2284388,1.9190118,1229.4965125,1.866263,0.53023,3526.0,4.71105,0
277507814,0.6166953,0.712,1089.0,10.4852,1.57,6588.0,4.1855,0
352764091,9.6001126,4.9882857,380.4193796,2.4070295,1.2103699,5891.0,4.30161,1
365733349,2.6998294,2.208,2798.0,4.94551,0.92,6180.0,4.57956,1
408203470,0.581322,1.3261177,3206.6010016,2.2014886,0.38621,3446.0,4.83941,0
201248411,0.980972,0.5405036,6178.392421,5.9162923,0.764401,4486.0,4.49914,1
417676622,5.3987355,3.127,352.0,2.25345,1.26,5875.23,4.26474,1
198186769,7.16199,7.668,800.0,5.05452,1.81,6229.0,4.0,1
199688472,1.4412175,1.666,12927.0,17.0442,1.46,5672.9,4.13,0
202504234,1.6849938,0.916,990.0,3.76716,1.11,5923.0,4.38,1
219015370,3.9152737,2.562,3350.0,9.43435,1.58,5714.0,4.05,1
219852584,3.1968838,3.7533697,7958.980656,14.9685779,1.59715,6470.0,4.15,1
219854185,3.9443668,4.8652146,6732.488454,14.5727196,1.75475,5494.0,3.93,1
229536616,3.93034,3.667,9724.58,14.8838,1.37,6292.0,,0
237104103,4.5371361,4.042155,4199.7558754,9.8153513,1.48668,5731.0,4.1,1
258777134,5.929405,3.719,16410.0,,,,,0
263003176,14.3392144,4.6064739,392.6346872,2.2963233,1.1374201,6295.7,4.438,1
293687315,2.8716983,4.668,8568.0,18.1267,1.91,6840.0,4.05,1
356867115,6.0964074,2.3632965,1142.4891745,2.5856853,0.731699,4820.4,4.6,1
356867115,,8.0555709,2143.3712267,4.258255,0.731699,4820.4,4.6,1
441797803,5.6666168,3.604,9780.0,14.8589,1.47,6530.0,4.23,1
185405474,1.56029,2.751,1690.0,18.4825,2.29,6897.0,3.89,0
186000935,8.8735214,4.059,1949.0,6.0401,1.18,5992.0,4.34,0
232679662,7.8513774,6.699,21571.0,,,,,0
233735068,7.6869063,4.652,4500.0,23.7824,3.07,5147.3,,0
236815160,2.534612,1.978,5185.2815163,,,5009.6,,0
277014266,1.3797091,2.352,1320.0,22.2329,2.67,5924.0,3.68,0
287190564,1.49861,2.871,2188.61,,,8590.0,4.12,0
235037761,6.2407826,1.513,6114.0,16.0959,0.9,4174.0,4.34197,0
294179389,2.6796,2.771,7590.0,11.8862,1.32,5938.0,4.23,0
378159598,6.1406417,2.3525428,9437.1831553,26.5174686,1.87493,8298.0,4.19,0
405904232,11.0765063,4.692,4400.0,12.8076,1.86,6460.0,4.0,0
11111899,0.6193401,1.514,1853.0,8.84136,1.79,7812.5,,0
136848581,2.6400663,3.368,1328.0,18.2671,2.72,5155.0,,0
137284119,2.5778717,3.472,1010.0,18.687,3.16,8321.0,3.75,0
15565627,3.80509,3.347,1280.0,8.57193,2.35,6555.5,3.83,0
165523947,2.99041,3.952,1290.0,24.2511,3.56,8542.0,3.66,0
167092385,4.9865029,2.441,1341.0,,,,,1
167098530,0.890967,1.784,1100.0,2.89678,0.87,5159.2,4.5,0
89020549,2.1096805,2.1344043,1309.7297126,3.6396725,0.940806,5673.0,4.55383,1
167403519,3.9729429,3.653,4558.0,,,,,1
195199644,1.19888,1.558,1169.03,20.5525,5.46,7315.0,,0
240450679,3.37644,1.437,5791.2,,,8639.7,3.96,0
256886630,2.03905,2.26,430.0,6.42307,2.68,9003.0,3.94,0
266688542,2.9424142,4.073,1400.0,9.70968,1.79,6854.0,4.1,0
274942910,1.0793011,2.196,1562.0,3.31116,0.67,4349.3,4.62,0
275111900,8.0428575,9.504,18730.0,,,8286.0,,0
312083267,3.9392211,2.379,1468.0,27.6744,4.12,8715.0,3.55,0
330332501,4.0157492,2.706,1150.0,6.47219,2.07,6585.0,3.94,0
345996087,2.01976,3.394,3963.85,7.3626,1.72,7274.6,4.18,0
219338557,8.1995368,2.1168277,903.3694431,1.9226211,0.650533,4028.0,4.55902,1
357457104,1.748054,2.122,670.0,,,,,0
387664866,2.65646,2.475,773.369,12.1711,3.98,6135.4,3.4,0
387664868,2.65688,2.615,1959.88,,,,,0
395171208,4.7201912,4.416,6710.0,15.2105,1.8,6696.0,4.08,1
42123111,4.03349,2.684,1530.0,23.4514,6.37,11348.0,,0
89759617,3.3295394,2.77,2620.0,14.3988,2.35,7965.0,3.98,0
92783821,3.8615978,1.678,1020.0,13.8394,2.45,7396.0,3.89,0
160708862,3.3448312,3.322,13626.0,21.2012,1.76,9364.0,4.32,1
260128333,95.174,11.6316864,2600.061605,7.8498891,1.51811,5723.2,3.6,1
269701147,8.8803281,2.71,1238.0,3.20594,0.92,5555.7,4.49,1
269701147,28.580474,4.5139977,1081.396943,3.1455035,0.920435,5555.7,4.49,1
269701147,38.3511223,5.9120193,1029.0917261,3.2843583,0.920435,5555.7,4.49,1
234994474,1.4015183,1.1583061,593.7540922,1.4616853,0.597007,3794.0,4.67812,1
233681149,8.5874668,5.1458902,1904.8131484,5.3744721,0.987583,5929.0,4.48275,0
233390838,6.4474918,2.643,9270.0,48.9878,1.69,6477.6,4.13,0
256621916,1.4136455,1.448,2427.0,,,5869.0,,0
358631536,3.4040139,4.837,935.0,5.34279,1.65,9622.0,4.39,0
1400770435,13.7432169,2.73,5046.0,25.7481,1.4,5941.5,4.23,0
160487753,8.47134,6.989,540.0,16.9325,4.88,5146.0,,1
219852882,5.5025577,3.1711008,844.7022676,2.7049797,0.784109,4965.0,4.56,1
219852882,1.7622537,0.8779711,733.5550822,2.5235818,0.784109,4965.0,4.56,1
229747848,0.8474218,0.8758764,424.3932848,1.7536544,0.846387,5300.0,4.56,1
229747848,4.8420438,2.4105648,318.6638392,1.6177405,0.846387,5300.0,4.56,1
229770036,2.14056,2.029,355.8315803,1.83828,0.84,4567.0,4.39,0
272635712,12.71672,2.529,388.126,2.7546,1.27,5711.1,4.24,0
267263253,4.1269046,4.405,10831.0,17.0952,1.59,6888.0,4.23416,1
233953967,5.5402372,7.713,2710.0,17.4013,3.39,6415.0,3.49,1
1718201850,5.9294089,2.928,14536.0,,,,,0
336740528,5.2958813,2.882,5100.0,13.3622,1.93,5958.7,,0
279177746,4.4350025,2.252,2085.0,9.91393,1.87,9706.0,4.29,0
365683032,1.4287976,2.93,1768.0,9.00484,1.65,9224.0,4.37,0
372264750,2.1702725,2.1417853,5156.7735359,15.2590586,1.8527499,9218.0,4.27,1
277566483,24.2544697,17.486,8802.0,,,8381.3,,1
357972447,0.33759,1.351,529.0,2.96097,1.37,7387.0,4.39,0
275501623,1.67346,2.54,390.0,5.10182,2.45,10445.0,4.09,0
416624606,2.5152549,2.386,1870.0,13.4294,2.11,5915.0,3.82,0
410153553,0.4628844,0.5588219,4489.9119215,1.3543237,0.188624,3043.0,5.09707,1
330468175,0.70902,2.49,570.0,5.18865,2.36,8999.0,4.05,0
277447970,2.237462,2.991,4281.0,10.2256,1.66,7050.0,4.19,1
395142888,1.9173816,1.466,664.0,17.5081,7.39,8129.0,,1
230017325,9.6926509,2.819,1393.0,13.5133,3.51,6012.0,3.39,0
26880783,1.7753644,2.034,878.0,9.49405,3.23,9598.0,3.81,1
367099243,1.8286961,3.37,7283.0,21.4433,1.23,6046.3,4.43,0
120602501,14.8626982,3.3250502,8264.2193919,26.5090911,1.73364,5705.0,3.97,0
129539786,2.0881134,2.307,730.0,5.41738,1.7,6255.8,4.11,0
136971594,1.25562,2.304,290.0,2.95064,1.72,5717.0,3.97,0
155005217,7.6047417,5.23,1200.0,6.14418,1.8,9139.0,4.29,0
176957796,4.8173797,1.323,1800.0,1.71137,0.69,4651.0,4.56937,0
155114483,5.2651271,2.463,3450.0,11.2446,1.7,8728.0,4.32,0
162130054,5.0095595,3.353,8700.0,36.2553,1.75,6527.0,4.11,0
164150539,6.1600888,1.67,1120.0,8.22262,1.55,5772.0,4.07,0
176899385,3.8529998,3.225,8913.0,15.4014,1.57,6893.4,4.22,1
190430205,1.06884,2.512,470.0,10.3628,4.94,9222.0,3.42,0
190442486,5.4561177,3.1,1360.0,5.78741,1.51,7465.0,4.31,0
190743990,1.7380504,1.496,956.0,4.42263,1.45,6026.0,4.16,0
240613164,1.99143,4.136,16745.8,,,9458.2,,0
249812036,5.7785318,2.348,4990.0,42.6903,2.92,8224.0,3.81,0
252490659,1132.0244686,4.119,18121.2,30.6957,2.07,5984.0,3.98,0
277683130,6.1982658,1.912,3896.0,7.84585,1.11,5722.0,4.35582,0
274170255,1.41072,2.623,500.0,8.4993,3.84,5197.0,,0
275722992,6.5601782,4.058,2474.0,28.2675,2.62,9976.0,4.01,1
276360911,0.44482,1.058,1610.0,10.8884,1.88,7184.0,4.1,0
313506357,1.532703,2.698,1250.0,10.8699,1.39,6023.1,4.24,0
328167090,0.7131492,2.428,450.0,4.89712,1.93,5128.9,3.88,0
329864959,4.52318,5.099,25109.1,,,,,0
343019899,25.8386422,5.209,1806.0,4.31235,1.03,5769.0,4.43,1
343442463,0.78381,1.443,426.099,3.89595,1.72,7842.0,4.22,0
346338552,4.4652986,2.502,14440.0,14.5331,1.18,6051.2,4.35,1
353038705,3.062624,1.767,580.0,,,5086.8,,1
62483237,11.0708575,2.1937617,1149.7328034,2.3337648,0.700727,4356.0,4.53491,1
365389353,2.6380089,3.55,1683.0,12.8098,2.5,7495.0,3.88,0
389182138,2.7260173,2.703,1165.0,4.98036,0.79,5256.0,4.59,0
416987878,2.86876,2.422,1030.0,8.48351,2.65,8342.0,3.9,0
430528566,0.5590256,0.688,660.0,4.22851,1.35,,,0
431156009,2.958148,3.769,980.0,4.47387,1.58,6294.0,4.13,0
468472950,0.98736,1.464,370.0,3.41784,1.69,6301.3,4.07,0
468845640,3.99307,4.783,3892.81,6.35126,0.93,4731.1,4.35,0
64553698,8.6795072,3.628,10160.0,24.132,1.14,6057.0,4.43,0
66445643,6.5560604,2.703,861.0,13.1465,4.58,8918.0,3.51,0
66783360,1.3812787,2.4,1573.0,5.91488,1.38,6483.0,4.28,0
140068425,2.2813432,1.1601933,1126.6619488,12.7387194,2.35511,6174.0,4.27404,0
258801269,5.48923,3.29,910.0,11.8401,1.62,6004.0,4.06,0
259126549,7.3845072,4.531,25160.0,23.6091,1.43,6149.2,,0
259129875,0.43889,0.947,650.0,6.69456,2.32,7111.0,3.91,0
328750515,2.3359622,6.0165684,3066.2492749,18.3852989,2.0780001,7577.0,4.05,0
352239069,6.8674054,3.488,779.0,2.4024,1.03,6051.5,4.48,1
352239069,14.431887,3.265,1687.0,3.73311,1.03,6051.5,4.48,1
387834907,12.64001,6.893,9458.38,,,5195.1,,0
231736113,10.5739824,4.04,5460.0,9.43898,1.27,6519.0,4.36,1
69747919,9.9783319,4.2281711,179.2248456,2.0515332,1.47131,6073.5,4.1,1
364186197,4.4247042,1.318,2447.0,8.3621,1.49,6594.0,4.23,1
364186197,2.2222094,2.461,87.0,1.39527,1.49,6594.0,4.23,1
115771549,4.7182888,4.046,3000.0,15.2763,2.74,6112.0,,0
403224672,1.0082361,1.41,228.0,1.7202,1.13,5795.29,4.438,1
199444169,1.2168732,0.86,1240.0,3.43106,0.78,4634.6,4.51,1
116483514,1.4520486,1.339,393.0,1.404,0.69,4184.0,4.57376,1
116483734,4.731977,0.361,3470.0,6.97384,0.66,4223.45,4.61744,0
119700084,6.1182129,0.6671441,1805.1895773,6.1579891,0.890109,5427.0,4.51461,1
125442121,3.0197807,3.5896763,12016.7483851,17.9176077,1.58815,7128.0,4.23768,0
148782377,14.4204896,5.1737619,1061.4991496,4.7909139,1.41048,6383.0,4.24518,1
158025009,1.0697621,1.356,376.0,1.60037,0.8,4946.0,4.53834,1
164173105,3.0726434,2.2602485,10471.4949697,19.9197757,1.55831,7164.0,4.25661,1
224600500,0.6763235,4.916459,30.1617977,1.700035,2.9486499,8475.0,3.82228,0
311035838,2.8997405,1.849,13760.0,10.0433,0.82,5224.0,4.55801,1
425934411,0.8533534,1.2018737,25080.3290695,12.600718,0.608076,3658.0,4.438,1
321857016,6.9561134,3.3628003,15989.231101,12.090823,0.940037,5387.0,4.46259,1
329277372,2.8879675,3.6626399,23489.3314084,,,5780.0,4.438,0
333473672,13.001789,4.4847322,1339.5837664,3.84805,1.00826,5914.0,4.46,1
346418409,2.7556532,3.3967282,2854.4589288,6.4145519,0.696945,4993.0,4.66918,0
418959198,4.8962484,2.362418,1186.0289925,3.5246468,0.799965,4528.99,4.48318,1
350132371,1.0318213,1.599,5577.0,28.2906,1.49,5810.6,4.13,0
128501004,0.78999,1.153,5750.0,1.99,1.1,5558.0,4.43,0
2041563029,12.80758,3.596,27112.7,11.4222,0.63,5094.4,,0
377304435,11.35626,6.047,2190.0,12.9372,2.14,6314.0,3.87,0
138968089,0.6412558,1.1161082,1029.5348333,4.841202,1.47292,5854.65,4.1262,0
25375553,2.3109689,3.4303821,6829.4236495,17.30428,1.95411,6371.0,3.94807,1
293954617,7.4341456,2.424,701.0,1.97737,0.78,5064.0,4.57887,1
375506058,2.650232,2.03,6449.0,15.9327,1.94,7400.0,4.11,1
256783784,6.1095756,2.441,510.0,2.19963,0.91,5587.0,4.51,1
13684720,12.4379715,1.7137815,123693.2601599,24.6478297,0.476997,3275.0,4.75761,0
138588540,29.871853,4.6960535,712.5668187,2.4078494,0.735511,5393.86,4.67802,1
153976959,0.6858178,1.3936363,148.2277582,0.9996714,0.82354,5142.0,4.54622,1
154383539,0.8675883,1.3814953,321.4840933,1.4302423,0.74524,5011.22,4.6136,1
198356533,18.840891,5.765,331.0,2.00342,1.22,6093.0,4.32207,1
229650439,5.1396666,0.8991981,769.5996824,2.259057,0.815924,5374.0,5.96065,1
229650439,9.4280902,1.377,799.0,2.49195,0.82,5374.0,5.96065,1
232982558,27.6438617,5.321,560.0,3.68027,1.62,5873.0,4.043,1
261136679,6.267832,2.789,321.0,1.99779,1.15,5950.0,4.438,1
233617847,15.5174519,5.322,434.0,2.43592,1.34,5780.0,4.438,1
233617847,4.6274206,4.6582573,152.4142924,1.43332,1.34,5780.0,4.438,1
233951353,22.092974,5.813,435.0,2.33525,1.24,5885.0,4.27782,1
235683377,0.4090681,0.6165726,1281.2294665,1.1833779,0.308799,3328.0,4.91612,1
237232044,23.5407467,4.025,956.0,2.11441,0.75,5236.0,4.63898,1
258514800,0.4702719,1.3258819,209.49313,1.4344026,0.92499,5466.0,4.48625,1
259172391,9.8130697,3.91,630.0,2.67352,1.06,6240.0,4.46607,1
259172391,4.7842093,2.947,390.0,2.14401,1.06,6240.0,4.46607,1
294471966,6.3170657,2.4466954,688.3375977,2.4720516,0.83031,5180.0,4.54308,1
294471966,4.5057387,1.885675,428.7456455,1.7133121,0.83031,5180.0,4.54308,1
298073824,1.2273079,4.8114753,66.4147779,3.6075647,4.12041,6906.0,4.438,0
343628284,8.0970819,3.127852,4723.0724376,2.6354043,0.381586,3391.0,4.84373,1
356158613,,3.417725,2167.3207374,3.492429,0.604385,5780.0,4.64751,0
356158613,2.3691849,1.6840374,699.3113402,1.614201,0.604385,5780.0,4.64751,1
265612438,5.13002,4.78,3376.0,8.86428,1.58,5430.7,4.4,1
377293776,2.0439268,1.008937,465.1929875,1.0924808,0.473603,3407.0,4.7606,1
417931607,16.5379864,2.796,608.0,2.51948,1.03,5781.0,4.43068,1
420112589,11.0619937,1.7587777,3249.1164334,1.6184944,0.275364,3248.0,4.95407,1
198390247,6.5886877,1.678,852.0,2.12746,0.71,4920.0,4.64,1
198390247,4.3135263,1.874,274.0,1.17405,0.71,4920.0,4.64,1
294179385,2.6794168,2.988801,13578.3447901,13.6925582,1.14394,6075.0,4.38,1
387259626,3.6231364,2.385,17749.0,18.4921,1.35,6458.8,4.32,0
199376584,18.712253,6.475,6066.0,10.3984,1.27,6125.0,4.29,1
176860064,6.3768174,2.752,2760.0,,,6393.0,,0
191284318,2.7759678,3.074,13613.0,15.4018,1.24,6140.0,4.32,1
16920150,9.155934,3.1412022,908.2412562,2.4949092,0.82204,5219.0,4.55718,0
355636844,6.30556,2.946,860.0,,,,,0
17005768,6.8424983,3.3079378,8029.880305,16.4578474,1.1282001,5766.0,4.438,0
44631965,3.5686777,2.5811179,20121.1854664,20.2503751,1.28529,6046.0,4.26929,0
188768068,2.1779407,2.098,110.0,1.28228,1.26,5801.89,4.25132,1
190998418,2.8791023,2.7497683,11426.6170088,12.0920506,1.1145999,5583.0,4.33946,1
229944666,11.3125266,2.5943007,861.7265878,2.686447,0.854841,5290.0,4.53286,1
236887394,1.4200248,1.431,23730.0,12.5242,0.77,4910.0,4.57248,1
237086564,1.8718991,1.475,920.0,2.40733,0.75,4201.0,4.5079,1
240968774,5.9711357,1.5478671,1437.1086027,1.8721145,0.490737,3834.0,4.74552,1
243185500,15.5324385,1.7640717,2937.4953214,2.013576,0.369306,3382.0,4.85532,1
243185500,1.880531,1.1911684,1214.0066593,1.4548629,0.369306,3382.0,4.85532,1
283722336,3.0929386,0.8776502,254.2319025,1.2815317,0.750598,4884.29,4.59034,1
283722336,6.7650398,1.421,269.0,1.39215,0.75,4884.29,4.59034,1
220435095,3.4231002,2.4377583,8643.1016455,35.4084057,2.6126101,5620.9,3.6,0
284441182,2.5272822,1.265861,1847.4872236,2.2007181,0.49012,3624.0,4.74607,1
306263608,20.7724316,5.508,1415.0,3.91576,0.97,5625.56,4.46798,1
306263608,52.5637056,6.5,1193.0,3.28372,0.97,5625.56,4.46798,1
306955329,6.3634106,2.692302,2368.6952027,4.4784698,0.859483,5103.0,4.50257,1
352413427,5.2544884,2.898,567.0,2.1916,0.99,5958.0,4.48217,1
427654774,5.222621,4.693629,15867.9920175,3.7216015,0.275946,3453.0,4.95337,0
431514478,8.4953513,0.9060555,718.4869448,5.2961699,1.88016,10012.0,4.29876,1
432549364,1.2174936,2.57,6969.0,12.9438,1.46,6596.04,4.2467,1
240681314,2.7324809,2.2139341,9548.2806012,18.2785375,1.61271,6695.0,4.17494,1
409794137,10.1802014,4.613,11500.0,12.3422,1.04,5623.0,4.4,1
421308357,16.6828999,1.804,2054.0,17.1854,2.63,6423.0,3.74,0
393940766,4.86709,3.103,4210.0,7.42915,1.15,5814.3,4.34,1
335483600,3.354053,1.8984151,6389.1712796,,,8181.0,,0
197650870,2.1853174,1.656,1168.0,14.8742,4.02,8332.0,3.54,0
252616865,5.7121916,4.775,7555.0,15.4584,1.79,6720.0,4.09,1
452803785,5.0037857,4.154,1950.0,6.77338,1.09,6109.0,4.42,0
67309890,1.1623941,1.266,1099.0,8.21669,2.23,5843.7,3.82,0
377191482,2.9551881,1.361,230.0,5.60201,6.17,5054.0,,0
233541860,0.2666485,1.075,230.0,1.30468,0.71,4154.0,4.53,0
459978312,23.28798,3.462,120.0,14.6492,8.95,5047.0,,0
198457103,0.4721054,1.6995515,45.2185132,1.3988866,1.93752,7269.0,4.08,0
219751469,6.98301,3.472,270.0,13.6402,8.4,5118.0,,0
260985861,3.3399432,4.2534704,9074.0787832,,,5095.6,,1
283474780,3.9943,4.876,550.0,11.9767,5.11,4939.0,,0
53875855,4.4902667,2.758,2513.0,5.56985,1.23,5899.0,4.29,1
354594208,0.86673,1.089,662.925,3.54647,1.25,5904.0,4.31,0
15692883,5.147905,5.405,3710.0,18.0411,2.9,6064.0,3.57,1
411608801,5.0267996,2.754044,6358.0060702,12.9814741,1.4782799,6434.0,4.21,1
431148743,2.6277641,2.997,490.0,,,3294.0,,0
384045439,10.82661,6.877,5890.0,11.5303,0.68,5113.0,4.71,0
371673488,0.8165295,2.294,468.0,4.12435,1.85,8911.0,4.26,0
316402246,1.4014167,3.661,2730.0,11.8932,1.6,8014.0,4.32,0
414870287,4.95898,1.831,230.232,,,3295.0,,0
271893367,5.8574075,5.8548029,6489.7302346,13.8892762,1.67987,5982.9,4.03,1
377420580,1.4147363,2.429,990.0,,,4980.0,,0
329145325,1.077774,2.682,2680.0,10.1773,1.58,7274.0,4.25,0
410528770,2.7536237,2.39,1460.0,11.1685,2.41,5647.0,3.68,0
428065977,1.6534102,3.102,600.0,6.07704,1.46,6928.0,4.29,0
326114850,1.2456423,1.354,691.0,3.80598,1.5,6194.0,4.16,0
331034236,3.4272549,5.9083927,569.4677099,7.7503736,2.0707099,6338.0,3.9,0
64836837,10.9115374,3.269,1039.0,18.4382,3.37,9195.0,3.75,0
430677414,0.46741,1.25,1592.12,7.77804,1.77,7960.5,4.23,0
415741431,2.1575124,2.236,550.0,11.8527,3.87,8326.0,3.58,0
272828463,1.577609,1.646,1055.0,9.73924,2.91,7856.0,3.78,0
382302241,1.59782,1.49,1713.69,3.59995,0.79,5037.6,4.72,0
377739433,1.23852,3.138,440.0,7.11712,3.4,6524.0,3.5,0
376682699,1.1025238,2.321,2919.0,15.8737,2.0,9218.0,4.21,0
434718964,1.597226,5.3721722,3834.1260621,,,,,0
269509393,1.76589,3.807,730.0,4.06597,1.55,6221.0,4.13,0
270238522,1.36991,4.156,1170.0,11.8886,3.64,7339.8,3.56,0
470709084,3.66505,2.346,910.0,7.19016,2.32,6370.0,3.81,0
376637093,2.0560153,2.773,17453.0,17.2767,1.24,6485.0,4.37,1
455962313,2.25505,3.034,658.0,,,,,0
427761355,1.902606,2.3653693,8984.9897271,19.576504,1.82241,9918.0,4.32,1
272049972,1.0960111,3.167,2150.0,9.05714,1.58,6083.0,,0
403287048,7.00776,2.68,3666.99,8.1288,1.22,6347.0,4.23,0
269238073,6.1461734,5.386,1034.0,6.96236,1.5,6153.0,4.15,0
366074069,4.1812866,4.394,4280.0,15.448,2.31,6146.0,3.78,0
367102581,2.9798592,2.737,580.0,4.92227,1.89,9024.0,4.24,0
387413037,6.72694,2.649,1070.0,5.19273,1.53,6745.0,4.23,0
314338017,10.9554897,6.772,370.0,22.7316,6.79,8522.0,,0
276380902,0.6171788,1.433,519.0,7.26341,3.14,9603.0,3.83,0
313761775,1.5309799,1.37,654.0,6.01061,2.38,6298.0,3.77,0
202375913,5.0625809,3.69,2884.0,15.2343,2.76,7664.0,3.81,1
285543785,9.9385448,3.933,8500.0,,,,,0
312259170,0.8229,2.068,2660.0,,,8078.0,3.8,0
231081369,7.6316384,2.054,4580.0,12.4425,1.49,6338.3,4.16,0
312469860,0.50261,1.127,1120.0,6.28067,1.67,6941.0,,0
312678993,0.5175204,1.0433667,1347.965557,,,5095.6,,0
327579226,8.905407,2.71,6702.0,12.3602,1.41,6659.0,4.29,1
345143460,3.6458046,1.828,1168.0,2.93272,0.88,5053.0,4.48,1
345143460,8.0637954,0.804,2301.0,9.29431,0.88,5053.0,4.48,1
354600221,1.41853,2.728,560.0,3.93221,1.68,6329.0,4.08,0
420288086,6.5344463,2.774,3240.0,15.3823,2.67,7715.3,3.96,0
445137888,2.013653,2.1214907,822.8974252,9.0269074,2.67713,10310.0,4.01,0
173612049,6.4902646,2.545,1080.0,3.24146,0.96,5999.0,4.52,1
177244357,6.54692,4.589,2400.0,5.62882,1.12,6034.0,4.39,1
252636888,2.590266,4.378,700.0,9.54526,3.22,5855.0,3.45,0
389525208,6.74657,1.803,2970.0,16.2785,2.57,5910.7,3.59,0
318746829,5.2273176,3.572,2856.0,,,3593.0,,0
319068154,3.7983639,1.594,3194.0,13.7263,2.36,9500.0,,0
367607434,8.2916,3.361,470.0,6.71582,3.1,5119.0,,0
431585347,5.13664,4.45,930.0,7.04152,2.32,9238.0,4.08,0
455791689,1.2918334,1.429,1224.0,,,4630.4,,1
127425841,1.5166573,1.607,1590.0,7.73846,2.0,6905.3,4.03,0
194203348,1.13345,1.894,490.0,3.03424,1.4,6223.0,4.23,1
409520860,0.71933,1.474,478.823,3.45648,1.44,5758.0,4.21,0
440100539,12.6017,4.835,800.0,3.34292,1.21,5861.6,4.3,0
191146556,2.5798051,3.413,5740.0,25.2815,1.49,6116.5,4.18,0
129637892,5.4499753,4.319,973.0,5.28759,1.79,6220.5,3.99,1
241065596,1.6256942,1.988,1720.0,32.1007,3.96,6628.0,3.43,0
288348498,1.67546,1.202,1250.0,6.44889,1.78,6745.5,4.09,1
326919774,7.57193,2.656,420.0,10.2119,4.72,9146.0,3.45,0
327341626,5.9382163,2.244,6171.0,18.5099,2.09,6775.5,3.97,0
299158887,9.4341589,2.8505348,4001.924935,6.3734064,0.938168,5450.4,4.48,1
441732151,2.09989,0.908,27336.4,10.1564,1.04,6025.3,4.46,0
405794804,1.44127,2.605,2750.0,9.20279,1.65,8009.0,4.29,0
320506985,1.08697,1.967,860.0,4.98445,1.69,5751.0,4.0,0
117322779,0.68601,1.614,910.0,,,,,0
241040309,3.4648951,1.046,1339.0,9.72728,2.54,8455.3,3.95,1
220518305,14.152,3.599,3800.0,10.6751,1.28,5823.9,4.6,0
241076290,0.2580006,0.5351356,812.7310325,6.2776081,2.08687,9035.0,4.16,1
245462406,2.27456,3.32,1020.0,13.266,3.35,6777.0,3.55,0
249862365,0.98999,2.05,420.0,3.95137,1.84,6208.0,3.99,0
249945230,1098.2258586,6.121,4496.0,5.13949,0.74,4582.0,4.55,1
250724252,0.5596691,1.478,4538.0,24.4148,2.3,8368.0,,0
251384275,1099.2560385,5.661,2970.0,23.8658,2.18,8494.0,,1
256414077,3.01106,3.073,1617.22,7.20703,1.63,6516.0,,0
259151170,,4.149,54500.0,21.0557,0.86,4503.5,4.42,0
284050395,1.35932,2.831,2840.0,10.3751,0.94,5421.0,4.46,0
285666479,1.71614,2.038,681.449,14.1349,4.92,5511.5,3.28,0
140691463,2.0845434,2.017038,12504.825019,13.4432705,1.10646,5638.0,4.35,1
285674856,1.74626,3.88,1110.0,5.62786,1.8,8348.0,4.24,0
285677945,1.2427,1.563,663.745,6.05271,2.14,5624.8,3.92,0
292321872,8.66698,6.104,9854.3,27.4804,2.52,6322.2,3.77,0
302773669,21.216464,3.045,6499.0,13.1431,1.55,5925.0,4.1,1
307111282,,9.597,7440.0,11.3282,1.21,5791.0,4.29,0
316254876,2.4611008,3.13,1795.0,12.3334,1.63,5429.5,4.01,0
327011842,0.783879,1.4870966,274.5156373,9.6813253,5.3874698,4975.0,,0
332154944,0.99837,1.632,2730.0,5.29489,1.13,6082.0,4.39,0
348135793,1.97741,6.549,5470.0,17.5768,2.11,6742.0,3.95,0
354400186,9.07768,2.78,19171.9,,,8393.7,4.01,0
403136413,2.51266,2.411,2790.01,13.3617,2.3,5988.0,4.08,0
354469661,4.7947749,4.799,6864.0,18.3428,2.18,6333.0,3.86,1
370759867,,4.23,8410.0,18.6201,0.97,5865.0,4.49,0
374400599,1.8932775,3.118,3415.0,21.043,2.04,6904.3,4.05,0
403256331,3.77188,2.923,450.0,10.0329,4.62,10097.0,3.52,0
418987806,0.88654,1.679,870.0,24.9348,4.27,6919.0,3.36,0
444415148,1.83641,2.222,470.0,10.6176,5.03,9542.0,,0
445144327,1.80794,2.17,540.0,20.9267,8.61,4628.0,,1
458914949,12.5343031,4.572,1517.0,8.71775,2.51,7275.0,3.91,0
50120414,3.581083,3.454,760.0,17.1017,5.96,9503.0,,1
52041724,35.4028219,4.221,12666.0,21.7639,1.78,7455.0,4.17,0
394657039,3.7628372,3.956,11360.0,17.3305867,1.58746,6979.2,4.22,1
71854745,3.10315,3.535,1760.07,,,9050.3,3.96,0
82010657,,8.06,3010.0,10.4319,1.7,7519.0,4.22,0
186599508,5.6318074,3.4553092,1186.1481873,4.8217692,1.38826,5669.9,4.16,0
192372961,2.06313,2.157,600.0,11.9118,4.77,6716.5,3.24,0
201154493,1.51233,2.59,640.0,11.1245,4.35,9447.0,3.54,0
385105624,1.7498117,1.641,2549.0,8.13315,1.53,6222.3,4.15,0
431899140,1.9734615,3.69,1295.0,16.6678,3.62,7962.9,3.6,0
68152139,0.73772,1.057,980.0,4.68288,1.49,6001.0,4.14,0
