pl_orbper,pl_trandurh,pl_trandep,pl_rade,st_rad,st_teff,st_logg
4.6182631,2.7008637,20287.618268,13.3976162,0.889218,5328.0,4.50337
1.8555745,2.3121742,10888.0377261,14.8951809,1.40959,5651.75,4.13988
3.4505658,3.0397698,15044.6453237,12.8140087,1.04301,5402.0,4.37462
3.3106692,3.7033867,9189.7342523,13.382013,1.3514301,6030.0,4.22
6.6363577,6.385,7470.0,12.2701,1.46,5490.0,4.09312
4.8854844,5.2333985,7009.1394983,18.1759557,2.0812199,5974.0,3.84282
3.0413391,1.5149962,27645.4859583,25.3471107,1.02777,4034.0,4.21431
0.9023951,1.6045865,5385.0871091,10.544,1.23434,5780.0,4.438
2.6843081,2.7683352,18209.9206621,13.9748499,1.01895,5616.02,4.4174
3.5256535,2.5111799,23882.7029386,12.1210086,0.783768,5003.05,4.56877
1.7590566,3.5349264,10499.9757194,20.9577864,1.9992501,6250.0,3.91912
5.8929985,3.788,17850.0,16.0223,1.17,6182.0,4.3753
7.4463034,2.0033138,4045.7241785,2.4048644,0.375859,3353.0,4.84911
3.3792358,2.8993928,18782.5364499,13.059562,0.948617,5529.0,4.47066
17.9635083,4.4297958,1266.94519,3.2970197,0.794471,5229.0,4.55429
4.0822894,3.2882557,16484.9762858,10.544,1.23434,5780.0,4.438
4.3745757,4.8649118,8101.7247421,18.8478934,1.99827,7305.0,4.05424
4.0434287,3.388,8960.0,16.7752,1.75,6557.0,4.08473
1.8498567,2.518276,195.4102498,1.7193265,1.0173301,5834.0,4.44433
10.3088724,2.2763645,372.3295802,2.2122841,1.0173301,5834.0,4.44433
5.2410659,3.0113696,8947.1015296,12.4231453,1.28562,6064.0,4.27292
4.2253498,2.7695297,7240.8152367,8.8893197,1.03122,5501.0,4.39363
2.4552388,1.7323271,44130.1605859,12.9928631,0.614823,3792.0,4.63873
4.1596197,2.4127131,17837.7774982,9.3574411,0.711036,4230.0,4.55383
1.0186989,1.4947875,91558.6353269,10.544,1.23434,5780.0,4.438
2.7519172,1.329,9811.0,13.4019,1.28,5856.0,4.25
0.7649571,1.094,1900.0,12.9538,1.65,6307.9,3.97
10.6925011,3.491,1200.0,4.01292,1.15,5844.0,4.34318
8.8517354,4.3401879,1034.8661285,3.6624912,1.07689,6138.0,4.43818
3.4149091,2.7231879,13219.6475165,13.9171881,1.13032,5480.0,4.31394
2.9985667,3.025166,28040.9068572,17.8036847,1.04172,6126.0,4.46702
3.1208396,2.405278,17027.4064902,16.2108254,1.09921,5983.0,4.3973
1.5449334,1.1043459,4941.8700913,10.7011777,1.4874001,6136.25,4.15767
4.9427985,3.3153828,11349.4838661,15.3204961,1.32567,5550.93,4.18442
3.2175184,1.8986264,12691.8036893,10.5529773,0.912927,5549.0,4.50842
3.939371,5.8132051,4051.5089426,13.6344163,2.0955601,5904.4,3.84
5.7475343,1.846,11890.0,6.43097,0.58,3750.0,4.67041
3.5018023,3.917956,16196.191206,22.103526,1.66889,6383.9,4.03
28.6648749,5.395,1025.0,3.15161,0.69,4818.0,4.65
3.7006742,3.115,840.0,2.61277,0.79,5025.0,4.56
4.9133022,5.159,2040.0,9.33912,2.06,5918.0,3.84
2.88069,1.784,10380.0,22.4297,1.09,5541.0,4.36
8.0379975,3.287,320.0,7.65886,5.14,5022.0,4.33
4.088721700000001,12.002,13520.0,11.62,0.99,5557.0,4.44
5.0141991,4.5606871,6026.126007,13.4911728,1.69675,6669.0,4.12805
7.7942155,0.9710311,2950.7357104,4.9169842,0.897403,5461.54,4.50982
2.7708596,2.17,22640.0,12.2577,0.79,4975.0,4.55845
7.014001,2.9681334,1646.6732684,3.6528621,0.789304,4975.0,4.55845
2.6634154,1.8429688,37522.94895,13.6857367,0.701369,4051.0,4.54826
5.5292743,2.542935,17914.4576673,23.5458512,1.26396,6350.0,4.34
2.2185748,1.8233621,25854.2144559,13.3010355,0.776484,5023.0,4.58
3.2432488,3.0748441,17481.8216448,14.5800064,1.09304,5778.0,4.37783
8.6004516,8.950521,3575.6614227,14.548121,2.3108399,6011.95,3.75585
3.7970076,2.5256778,16421.7314916,11.7557579,0.832631,5211.36,4.54655
3.3119026,1.181072,7620.7493837,10.9625327,1.09206,5355.0,4.33005
3.578757,3.1806502,11391.7385882,12.1416042,1.06062,5482.59,4.36922
1.5947535,1.94145,15065.2565497,14.3739674,1.15986,5703.0,4.31786
7.8127906,6.304,8120.0,22.0599,2.38,8451.0,4.00707
2.7586362,2.868,4240.0,7.78435,1.17,5774.0,4.32015
1.1589013,1.1688702,3470.6759302,2.6829722,0.427389,3449.0,4.80176
0.8820624,0.5759672,11755.4509288,8.3888941,0.782888,4669.0,4.52
3.8493846,2.6908269,1372.2876678,16.8088001,3.9119101,5843.47,3.27448
0.9263237,0.81,952.0,1.67823,0.43,3573.0,4.80376
2.8164979,2.6896665,19270.727034,14.4894174,1.0130399,5413.0,4.39994
1.752217,2.1714375,77630.4124578,20.3177656,0.740712,4355.0,4.53128
2.6890703,2.1209962,38330.4094984,15.2271225,0.785703,4844.0,4.54518
7.3405675,3.2557004,11139.7005929,16.7317044,1.4372801,5828.81,4.14418
2.6915408,3.986,7265.0,17.4501,1.96,6955.0,4.04
3.9540617,3.869,5820.0,13.1238,1.69,5773.0,4.03
4.45417,2.27143,21409.0524466,13.8017218,0.922087,5353.54,4.47701
2.7974757,2.2149132,18699.8504805,12.0149088,0.867368,5477.0,4.54393
2.1751729,4.7918806,7780.6435196,18.7874019,2.0625999,6291.0,3.9
2.0523417,2.1224957,34476.0907387,22.5105621,1.16875,5767.0,4.31546
5.006622,1.66,1290.0,2.22447,0.6,4006.0,4.68
4.4331838,3.856,9166.0,12.5157,1.26,5667.0,4.24
1.5076298,1.93,280.0,4.68666,2.82,4954.0,4.33
32.535016,3.67,3821.0,10.544,1.23434,6303.8,4.33
5.1830043,2.783,670.0,3.63045,1.34,6156.0,4.25196
2.5693728,2.471,290.0,2.18392,1.34,6156.0,4.25196
1.18803,1.322,3840.0,10.544,1.23434,5800.55,4.33
3.6001959,2.887,7820.0,16.1928,1.75,7172.0,4.16
5.3073459,3.714,200.0,2.05347,1.42,5821.4,4.16
3.4902115,2.449,366.0,2.05978,1.09,6111.0,4.43
5.5387718,3.163,439.0,2.07738,1.09,6111.0,4.43
10.7148661,2.1121584,56325.9173745,14.037554,0.422267,3054.0,4.438
1.773346,3.291,710.0,7.95884,3.08,6802.0,3.63
2.0348789,2.379,176.0,3.57655,2.94,8279.0,3.81
0.8560277,1.587,247.0,3.15801,2.38,11798.0,4.18
710.6982018,7.1450196,691.3914728,2.0928405,0.796254,5334.0,4.6001
82.9294114,7.4967507,13067.7332328,11.4756331,0.960919,5271.0,4.43
2.4261538,2.1344641,754.8303067,2.6600255,0.960919,5271.0,4.43
19.4723789,7.7309404,7062.8806063,17.3337286,1.9674799,7182.7,4.24
5.4107024,0.7211954,22498.1066362,2.9859726,0.185013,2938.0,5.14513
104.6162557,9.3317949,6111.4633395,15.8235575,1.97585,6115.26,3.90726
3.4672779,0.4055928,3657.0603553,2.1135466,0.332564,3383.0,4.89132
4.088721700000001,6.4567709,3177.6204985,10.4883207,1.81171,6930.0,4.10087
16.364873,4.0478302,2075.0944118,3.9248322,0.856226,5481.0,4.56
1.8586624,2.0525797,497.6683497,1.9323657,0.856226,5481.0,4.56
9.1910792,3.055677,940.8500219,2.7251006,0.856226,5481.0,4.56
194.2432864,9.2564583,810.9983952,4.4714848,1.5184,7923.0,4.35405
20.9040576,5.197,930.0,4.53003,1.0,5708.0,4.44413
10.9776867,3.596,860.0,5.76837,1.0,5708.0,4.44413
19.5620458,6.4231417,1397.8148985,3.2870868,0.758892,4246.8,4.5
9.7607632,1.967,790.0,2.22799,0.8,5558.0,4.62634
2.7535993,2.141,14460.0,10.7107,0.86,5032.08,4.49678
15.2664658,2.6673792,16186.172954,12.2663968,0.874078,5420.82,4.52994
3.7224626,2.595678,19962.6105832,11.4694856,0.82064,4926.0,4.51771
1.2089755,1.286,668.0,1.68645,0.63,4199.0,4.65321
3.408833,3.163,16032.0,14.2632,1.11,6134.0,4.41
5.8903558,2.5374738,8410.6143369,10.544,1.23434,5780.0,4.438
4.7633952,3.0078272,13160.629831,10.2196833,0.87551,5258.0,4.51
3.2047072,3.331,7448.0,10.544,1.23434,5342.0,4.33
3.0717182,1.5983426,14228.6266087,12.0054949,0.848394,5082.0,4.5108
0.3643225,0.2120684,38216.7895418,6.9527391,0.347331,3473.0,4.87657
2.7186256,2.129,13160.0,12.4543,1.03,6427.0,4.52834
0.9260632,1.035,221.0,1.67736,1.11,5640.0,4.35
2.4841975,1.511,10361.0,13.3413,1.28,6089.0,4.28
2.2602655,1.0103493,6129.678827,2.7262374,0.341024,3236.0,4.88
0.3994445,0.8028796,330.8173737,0.9086617,0.485948,3702.0,4.75
4.0249712,2.5421502,20420.7314775,10.8574371,0.770497,4492.0,4.51578
5.8795752,2.0778157,1352.7622114,1.8721219,0.492759,3611.0,4.74
2.70582,4.968,7500.0,18.4904,2.1,6441.6,3.91
3.6528112,2.8788573,18681.4630568,12.6675004,0.907682,5610.0,4.51915
4.53347,3.6052513,11929.8619692,13.221703,1.1971,5846.0,4.31
5.8176452,2.577,9178.0,11.6459,1.22,5633.4,4.27
2.1747824,1.654,560.0,1.79105,0.71,4542.0,4.58
2.849282,1.907,4010.0,4.75272,0.74,4279.0,4.53
4.0984741,2.323409,16869.9465037,14.8366922,1.0639499,5198.0,4.33
4.0460644,5.824,8004.0,18.2851,1.81,6404.0,4.03
6.6629951,1.3454748,949.4386612,3.7022837,1.07392,5975.0,4.42
7.1385672,2.464,2064.0,3.60516,0.77,5144.5,4.6
3.4715644,2.13,1050.0,2.65245,0.77,5144.5,4.6
4.1591488,3.54,12800.0,12.1616,1.11,5576.0,4.34
18.0826084,2.3867987,8002.7855656,3.911716,0.296,3321.0,4.95373
2.5048178,2.077,1723.0,3.9467,0.92,5328.0,4.47
1.1339769,0.852,630.0,10.544,1.23434,5986.2,4.33
5.9167817,1.286,27909.0,18.1119,1.05,4781.0,4.29
5.7740318,4.551,4820.0,24.6129,3.19,4837.8,4.33
8.2000875,2.4601181,1079.5927267,2.7997542,0.793476,4865.6,4.54
4.0248735,2.384,23775.0,11.6786,0.75,4492.0,4.52
0.745637,0.671,932.0,7.71235,1.96,6984.0,4.04
3.0026215,3.595,5040.0,14.0672,1.45,5630.0,4.11
4.6003967,1.402,1130.0,5.39503,1.59,5970.5,4.33
3.3129214,2.097,1815.0,4.28877,0.98,5512.0,4.44
5.358776,1.3697764,2708.4393715,1.4454154,0.275953,3562.0,4.97389
1.8868756,2.393,368.0,4.8297,2.57,7751.0,3.81
9.956296,10.474,1024.0,8.32411,3.38,4956.0,4.33
0.3011506,0.6404841,1457.6973975,1.2801124,0.286178,3304.0,4.96212
20.3129649,7.1852402,5194.3258042,10.8026737,1.4658999,6490.0,4.23
39.1076478,9.0245368,337.4561615,1.4669377,0.796293,5490.0,4.61819
522.6272677,9.8639237,238.5844154,2.2445426,1.40973,6199.0,4.21534
3.792456,1.2264922,3553.2788818,1.4571721,0.218553,3319.0,5.03236
32.291901,8.0916468,1517.2139238,5.1460938,1.23318,6013.0,4.438
6.5812768,4.663367,55.2290807,1.6765354,2.2631199,5217.0,4.438
3.9649053,1.6788114,1160.5626137,1.4999935,0.426767,3476.0,4.80232
0.336826,0.883311,18251.292089,15.240658,1.0,5780.0,4.438
3.7634028,2.5259027,140.4352916,2.4144238,1.89742,6491.0,4.00559
8.9356558,1.9539147,420.5298106,2.0224563,0.851957,5631.0,4.57723
225.1037885,4.0237136,10850.1349366,13.2081506,1.25231,5965.99,4.28007
743.4843888,3.8041623,5535.4604085,5.4510788,0.697666,5342.0,4.71456
22.1536777,7.5893785,4469.3198771,12.6297905,1.6267,6123.0,4.07991
692.5150646,2.6383141,1810.2811624,2.2782015,0.531248,3614.0,4.71017
2.0844882,1.5541575,609.0046533,1.881105,0.713304,4443.39,4.57662
0.8409429,1.1780506,549.3465906,1.6732084,0.608498,3830.0,4.64404
23.5422422,3.2390849,1411.9717256,2.3109407,0.608498,3830.0,4.64404
14.0063765,1.971,300.0,2.26316,1.33,5899.0,4.22221
1.2253159,3.435758,6006.5175069,2.3820012,0.297644,3725.0,4.92832
1.1759834,0.9928338,14881.4796123,7.7193559,0.512881,3054.0,5.08962
1.9737719,2.1771701,32350.4373939,14.2783974,0.697971,4664.23,4.61963
30.3599812,6.0823745,19347.5990647,11.2141216,0.795118,4815.0,4.5293
13.4755461,2.2763948,1090.0934414,1.5718719,0.469524,3710.0,4.7642
10.7155521,2.727777,424.299807,1.4160391,0.623617,4207.0,4.66778
0.768988,0.512,870.0,2.01326,0.54,3734.0,4.69992
27.9815639,4.901,722.0,2.85252,1.16,5905.0,4.34239
10.4834062,3.2981777,1767.8841835,3.5119412,0.677846,4271.0,4.60188
1.6255124,2.6590029,10095.3614497,11.2971803,1.04426,5483.74,4.38272
8.6239097,2.6192964,675.1210806,2.9176946,0.878735,5917.0,4.58257
88.495683,6.9510849,2838.5756569,5.1574303,0.939951,5509.61,4.47728
17.5288347,2.1115133,1131.5075681,2.8950078,0.829519,5164.0,4.5371
0.9167992,1.3578155,39.0383592,0.6115871,0.973028,5659.0,5.62196
22.3428773,6.700128,5934.9200116,11.3355032,1.42864,6184.0,4.20121
4.088721700000001,6.6171206,3767.5217478,8.9205086,1.42864,6184.0,4.20121
31.0343214,12.0587354,1572.1891091,10.1577688,2.56935,5234.0,4.438
19.5202386,4.096058,2962.4035565,10.544,1.23434,5780.0,4.438
31.5786847,2.1295055,2119.3256676,4.8743389,1.05178,5696.0,4.40025
4.088721700000001,12.8976378,384.7552746,2.5653805,1.2886699,6000.0,5.03448
5.3909915,1.954,570.0,2.22182,0.87,5405.0,4.53628
3.2903136,1.7465253,15334.2181362,7.5296069,0.567309,3579.0,4.67905
13.1187746,4.5278413,333.0027831,2.9857871,1.57458,7800.0,4.31091
17.8335899,3.642,289.0,2.16267,1.43,6304.0,4.22164
4.4291253,0.9461342,700.0516873,6.3443547,2.0848899,6559.17,3.95184
25.9213509,2.1208392,589.3171527,1.9119702,0.786678,5011.0,4.56555
27.9102929,10.6336018,18279.5176543,19.2884326,1.39013,6327.0,4.438
8.8849511,1.9958507,16966.9658671,12.6838437,0.977054,5160.0,4.39775
7.8344688,3.1260803,2017.3628771,3.7973353,0.731146,4837.0,4.60493
3.0051929,1.8111648,737.8355831,2.1434355,0.731146,4837.0,4.60493
5.5460893,2.2804171,1956.6215347,8.8601851,1.88937,6963.86,4.07013
3.7705865,3.9149764,12789.7368577,15.822462,1.38188,5897.0,4.18651
4.1194175,2.057,722.0,2.68492,0.98,5598.0,4.45
4.6663795,2.526,6900.0,13.2255,1.57,7712.0,4.31
8.2003748,2.168,1521.0,15.9053,1.76,6011.0,3.99
2.7694936,1.031,712.0,1.27326,0.47,3807.0,4.77
5.7060868,0.863,821.0,1.89602,0.47,3807.0,4.77
0.5168347,0.936413,33190.706911,6.597837,0.273,3274.0,4.9794
82.6901439,7.5240298,6529.5765126,6.8236925,0.831915,5073.0,4.53
482.8191,10.8504687,6928.144617,6.9087752,0.831915,5073.0,4.53
2.7875233,1.7384121,8077.6726128,15.2099907,1.27487,6408.3,4.34
3.9813082,3.1,464.0,2.36323,1.16,6011.9,4.36
7.2455997,2.734,1106.0,14.2395,2.68,6169.1,3.65
2.2251639,1.545,284.0,1.50436,0.92,5509.0,4.5
3.1442556,1.81,2095.0,4.69096,1.0,5691.0,4.45
11.1684037,5.354,9660.0,12.77,1.22,5981.0,4.31
5.5109534,2.411,520.0,3.08109,1.31,6404.0,4.31
2.3494903,2.014,9053.0,14.6551,1.51,7418.5,4.31
2.6921752,3.246,9194.0,16.0682,1.68,7461.4,4.22
10.9245478,1.8716477,653.537141,1.9015018,0.74413,4884.0,4.49
3.1129681,2.308,585.0,1.5002,0.69,4104.0,4.57
5.2289874,3.386,320.0,2.3513,1.28,6213.0,4.3
4.1137862,5.235,5739.0,15.0368,1.88,6327.0,3.99
4.5461685,3.323,5251.0,21.1272,2.4,5341.8,3.98
13.8338893,1.4260598,8899.362156,10.4349704,0.876814,4225.95,4.37245
5.3193755,6.6913995,6537.0839819,19.6684639,2.3693399,6350.0,3.78918
1.5538188,0.923936,3449.9519182,1.2643202,0.192729,3244.0,5.07736
3.4878754,2.8827447,18093.4842065,16.8851071,1.22041,5752.44,4.27789
3.7998536,1.8114914,25455.0849851,13.2670623,0.759375,4133.4,4.48806
3.4732399,4.3731099,10338.2192807,16.6589645,1.56373,7406.97,4.27763
4.1074291,3.0844055,900.9217753,3.971632,1.30055,5205.0,4.45924
1.3887494,1.38,3301.0,15.9057,2.08,7825.0,4.07227
4.5195089,3.1628648,17738.8625444,14.3049176,1.0321,5887.0,4.44001
1.2969404,3.4301667,52197.5005433,11.2860342,0.463184,3003.0,4.76981
3.2588316,2.2220346,22743.2337536,12.8714868,0.817114,5387.06,4.58431
2.7908285,2.2599869,10049.6938823,16.7559488,1.4707,6635.91,4.24728
2.191342,1.8100691,1062.791258,2.301946,0.720126,4384.23,4.438
17.4756122,2.895,790.0,2.65592,0.84,5387.2,4.33
23.1438551,5.7659467,6955.8738937,13.2171669,1.06356,5356.0,4.38
6.32668,2.0310601,520.8002154,2.2901554,0.975383,5673.0,4.46318
714.6970956,5.6919436,457.0864505,2.491011,1.12577,6324.0,4.37047
2.53405,1.944,4070.0,26.5362,1.65,6497.8,4.17
721.5622191,4.5933413,2177.931991,4.5521238,0.968886,6294.0,4.53886
33.6356252,3.884357,724.0198395,2.3945586,0.821642,5614.0,4.60434
63.1448519,4.9925509,1697.0188103,2.8828549,0.702045,4152.0,4.55825
271.938639,11.1292466,483.1688883,3.5295923,1.5819,5490.04,4.02198
0.8706763,1.007,1861.0,6.52133,1.47,6121.0,4.16573
49.1077047,2.9402319,28125.1452075,12.3506372,0.72245,4358.0,4.55296
42.8289152,2.3248526,85688.8204519,8.539416,0.289034,3090.0,4.93803
14.3540583,2.5122529,1053.0719668,2.8052104,0.86465,5142.48,4.50291
10.2829583,3.5348916,865.1246457,2.7186716,0.894563,5700.0,4.54131
3.990679,2.7900392,670.2495772,2.7025526,1.02672,6153.0,4.48335
13.0780555,4.4541336,932.1214968,3.3632641,1.02672,6153.0,4.48335
0.8185672,0.9809687,44712.1811611,4.1552603,0.18,31000.0,5.59998
2.6857229,2.2391182,632.8097747,2.8622325,1.06715,5978.0,4.42301
22.0933922,5.4095076,2633.6009111,9.7603293,1.75449,6798.4,4.11
3.6022377,1.032552,2229.9856882,1.1671855,0.242091,3266.0,4.99716
5.0256637,1.8885767,650.1415697,1.4655752,0.518021,3782.0,4.72167
10.7387039,1.5317637,803.3539058,1.7168904,0.518021,3782.0,4.72167
0.3181853,0.762,480.0,1.78228,0.75,4242.23,4.5065
5.0872348,8.035,4037.0,17.9284,3.02,8972.0,3.83
8.9299483,3.2002668,26516.4016202,12.6566078,0.777586,4379.0,4.49
8.8346147,3.0143987,646.0966072,2.5385619,0.968041,5991.0,4.50886
11.0696104,3.1681143,591.1055416,2.5924247,0.968041,5991.0,4.50886
15.3886607,4.3300643,407.1050545,2.5382638,1.0623,6101.0,4.44514
15.0758735,3.502,645.0,2.41942,1.01,5744.71,4.44026
3.8361623,2.4128495,5357.5774934,6.2369926,0.84738,4910.0,4.60108
2.6672418,2.858,11150.0,8.5917,0.77,4432.0,4.5
11.1878978,2.457,8190.0,10.1018,1.07,5721.0,4.39
18.6224802,4.088,9890.0,12.759,0.99,5654.5,4.44
16.3764188,4.775,1230.0,4.23355,1.24,6397.0,4.36
10.6936683,2.411,10680.0,12.2512,1.14,5820.0,4.34
3.6749802,1.743,23820.0,11.714,0.72,5134.0,4.66
3.439221,1.693,5050.0,6.2369,0.87,5053.0,4.48
8.115667,0.9600196,1807.4400226,5.8543726,1.35175,6200.0,4.25
6.0142432,2.262,1210.0,2.96676,0.85,5575.0,4.58
1.0451165,0.794,1010.0,6.13091,1.52,5921.2,4.11
4.1876154,3.0070217,10906.185708,13.9002369,1.23733,6675.0,4.20094
1.5090806,1.796,26050.0,14.3177,0.84,4674.0,4.46
8.8085782,1.92,9550.0,10.544,1.23434,5800.55,4.33
4.7034187,1.937,1390.0,2.58065,0.69,4481.0,4.6
5.2916448,2.645,17870.0,10.1289,0.75,4397.1,4.56
3.0002713,3.519,8490.0,12.4821,1.26,5902.3,4.27
3.6831574,4.43,6190.0,12.4845,1.66,6304.0,4.09
2.9093856,2.075,45160.0,12.8688,0.59,3666.0,4.66
17.9450925,1.673,16550.0,13.3791,1.01,5681.0,4.44
1.0049552,0.92,8600.0,5.19137,0.42,3210.0,4.81
0.2476684,0.401,2460.0,5.81442,0.75,4886.0,4.59
1.734422,2.32,1230.0,4.24151,0.94,5890.0,4.48757
15.5014296,1.663,90070.0,10.8287,0.36,3382.0,4.87
17.1470323,3.895,2310.0,5.37173,1.13,5689.0,4.34
6.6132132,5.646,10010.0,15.5423,1.58,6110.0,4.1
4.8667353,0.728,6370.0,16.8337,1.03,5383.0,4.38
4.2430633,3.582,7270.0,12.965,1.53,5595.0,4.07
3.5779775,1.795,830.0,2.15124,0.61,3991.0,4.67
13.291966,2.48,7360.0,8.65633,0.9,5042.0,4.45
4.0589926,0.789,2440.0,5.84962,0.99,5556.0,4.44
4.7743169,2.968,10690.0,12.3583,1.18,5549.0,4.29
6.8170909,4.392584,2977.5740385,7.4200144,1.25717,4955.0,4.33
3.3252703,2.0538144,34741.7763037,11.5039006,0.596801,3724.0,4.68255
17.4314043,4.06,8180.0,9.8169,1.08,5923.0,4.4
3.0421828,2.628,20390.0,14.5498,1.0,5582.5,4.43
6.7934811,1.824,5400.0,15.1938,1.92,6121.0,3.94
3.0929206,2.248,5640.0,11.6629,1.43,5787.4,4.15
6.4879123,1.648,7260.0,16.7425,1.73,6782.0,4.13
7.0308254,3.198,1560.0,3.61495,0.9,5516.0,4.51
7.9461192,2.339,8750.0,13.6973,1.38,5416.0,4.13
3.313358,3.014,6230.0,14.6999,1.87,6209.0,3.97
7.7688831,1.353,7970.0,11.4556,1.14,5851.0,4.35
2.4337374,1.835,12540.0,8.67796,0.74,4294.3,4.33
13.6308024,4.3426564,1179.1033339,3.5493962,1.00528,6114.0,4.5101
11.5341529,1.332,1750.0,6.82739,1.51,6356.0,4.18
8.5725884,4.495,4880.0,10.4135,1.5,5807.0,4.11
4.0519584,0.666,5310.0,10.7206,1.12,5147.0,4.28
1.9113216,1.167,7400.0,10.1581,1.05,4578.0,4.25
5.629318,1.847,8030.0,14.4974,1.53,5885.0,4.1
35.7861915,2.924,20160.0,13.2073,0.85,5755.0,4.59
4.1249095,3.025,5480.0,10.7709,1.44,6007.5,4.16
5.0274739,6.229,4070.0,13.8852,2.12,5178.0,4.33
4.2333233,2.325,10850.0,12.5093,1.14,5696.0,4.33
10.1766089,4.474,7980.0,11.0026,1.19,5452.0,4.26
12.1914558,3.3188127,2625.0570737,4.6131319,0.840971,5418.0,4.57259
2.2964514,1.734,3430.0,10.544,1.23434,4391.0,4.33
8.5821795,3.835,6790.0,9.30439,1.1,5818.0,4.38
3.121702,3.323,12650.0,14.8115,1.29,5944.0,4.25
5.1155806,3.042,6250.0,13.6976,1.71,6349.0,4.07
2.6875966,1.469,2480.0,13.3886,2.24,5885.0,3.77
11.9140328,5.076,3050.0,9.89059,1.77,5359.0,4.08
735.982363,5.289,9100.0,12.541,1.01,5309.0,4.41
0.4709937,0.336,1900.0,14.5973,1.47,6719.0,4.26
3.3560085,3.354,10850.0,15.1419,1.27,5906.0,4.26
6.2397532,3.209,11490.0,7.89594,0.5,5956.9,4.33
3.5857076,2.7072065,11813.302926,15.8525901,1.34556,6400.0,4.34435
1.4798437,2.702,3090.0,8.37272,1.5,5475.0,4.07
3.7081082,6.54,1490.0,13.6266,3.56,5337.0,4.33
8.8720052,3.592,4370.0,8.76898,1.31,5626.0,4.2
2.9532479,3.095,6210.0,10.544,1.23434,7076.3,4.33
7.9144674,3.114,20760.0,14.5746,1.0,5431.0,4.42
6.4274159,1.277,3940.0,12.9491,1.58,6227.0,4.12
5.2376102,6.518,3830.0,16.2444,2.59,7666.0,3.87
4.1583367,3.043,9610.0,16.0152,1.55,8131.7,4.35
5.1409029,2.265,5830.0,8.29803,1.07,6282.4,4.47
14.3953055,2.87,17315.0,11.615,0.77,4850.0,4.56
0.5682596,0.755,42540.0,24.8489,0.5,3294.0,4.438
3.7810832,3.069,8030.0,15.3456,1.59,6364.0,4.14
4.0086493,2.468972,9213.7506419,7.2935622,0.77199,4779.0,4.33
10.8910909,3.992,4350.0,10.6208,1.61,6619.0,4.17
3.6590997,2.955,8630.0,14.6976,1.58,6624.0,4.18
3.572359,2.731,1300.0,3.43709,0.92,5730.0,4.52
2.0763072,1.223,16220.0,12.6426,0.95,5805.0,4.5
4.2971136,2.775,26010.0,14.1426,0.85,5203.0,4.53
7.151653,1.193,11740.0,22.4773,1.14,5635.0,4.32
6.0879495,1.639,26720.0,12.8134,0.66,3971.0,4.6
6.9279673,1.868,6830.0,9.55039,1.04,5950.0,4.44
1.5732848,2.4285285,16875.7909849,14.7247524,1.09539,5400.0,4.38782
4.0681112,3.284,2150.0,9.75584,1.78,7070.0,4.13
1.4553693,1.236,9810.0,13.4308,1.25,6344.5,4.33
1.8911553,1.085,14530.0,21.7999,1.01,5711.0,4.44
5.3054422,3.785,18200.0,17.4742,1.27,6473.0,4.35
6.2356356,5.544,2470.0,9.02698,1.76,5854.0,3.97
3.541053,2.031,21620.0,10.544,1.23434,5800.55,4.33
2.8564778,4.678,5320.0,21.5886,1.65,5777.0,4.02
9.3202467,4.963,2200.0,7.8768,1.67,5916.0,4.02
4.6498719,4.995,8110.0,16.6839,1.78,9056.0,4.3
8.1703609,3.365,9410.0,22.3829,2.1,8190.0,4.438
2.5167257,2.5896099,16406.5457432,12.9083148,0.982638,5403.0,4.50146
5.7728793,3.883,6900.0,10.544,1.23434,5800.55,4.33
2.4849639,2.977,6830.0,14.0194,1.6,6252.0,4.11
4.1034672,2.918,6920.0,10.5038,1.27,6753.0,4.39
6.2185453,3.122,7840.0,19.4459,2.14,7968.0,4.06
4.8013522,4.644,4690.0,14.2355,2.11,6399.9,3.9
4.413935,2.604,10370.0,13.3105,1.28,5972.0,4.33
7.5395871,2.44,2920.0,4.39334,0.78,5223.0,4.6
5.2192426,2.45,1500.0,3.8343,0.99,5688.0,4.45
4.1018859,3.576,10690.0,13.8992,1.31,6327.7,4.3
1.3832999,2.774,9020.0,16.4864,1.16,5786.0,4.33
8.2617663,2.5663307,1418.3308985,2.3414536,0.6194,4105.0,4.60015
3.2141617,1.618,3370.0,11.8959,1.72,7137.0,4.17
3.6014534,3.747,10790.0,10.544,1.23434,5800.55,4.33
5.0467874,4.516,7190.0,9.9097,1.08,6252.0,4.45
5.3970484,6.194,2800.0,11.7601,2.24,5996.0,3.78
3.6307276,3.198,10550.0,14.0586,1.25,6350.0,4.35
22.7273078,2.485,6510.0,19.0824,1.98,6243.0,3.93
8.0823172,1.414,4360.0,15.2282,0.98,5351.5,4.33
2.0804611,3.608,5260.0,11.5464,1.6,6434.0,4.14
5.7627112,3.501,9670.0,15.7774,1.48,6589.0,4.24
9.6578504,5.943,2300.0,9.98401,2.09,5557.0,3.79
3.0629783,3.0551871,4201.1811431,14.5105081,2.05,7691.0,4.11671
7.7223185,3.344,11390.0,10.544,1.23434,8539.7,4.33
3.7863767,5.123,2190.0,9.94411,2.16,6892.9,3.95
4.3591525,3.559,1030.0,3.61577,1.2,5866.0,4.3
5.8679992,5.605,4550.0,14.2889,2.16,7054.0,3.96
1.6025971,2.212,13050.0,10.4975,0.95,5164.0,4.43
